b-last,b-avg,b-min,b-max,c-last,c-avg,c-min,c-max,d-last,d-avg,d-min,d-max,e-last,e-avg,e-min,e-max,e2e-last,e2e-avg,e2e-min,e2e-max
0,0.0,0,0,284,289.8,113,984,1,1.2,0,33,96,98.4,77,445,381,389.4,206,1071
0,0.0,0,0,257,289.7,113,984,1,1.2,0,33,103,98.4,77,445,361,389.3,206,1071
0,0.0,0,0,368,290.0,113,984,1,1.2,0,33,118,98.5,77,445,487,389.7,206,1071
0,0.0,0,0,313,290.1,113,984,1,1.2,0,33,94,98.5,77,445,408,389.7,206,1071
0,0.0,0,0,331,290.2,113,984,1,1.2,0,33,96,98.5,77,445,428,389.9,206,1071
0,0.0,0,0,355,290.5,113,984,1,1.2,0,33,114,98.5,77,445,470,390.2,206,1071
0,0.0,0,0,159,290.0,113,984,1,1.2,0,33,91,98.5,77,445,251,389.7,206,1071
0,0.0,0,0,224,289.8,113,984,1,1.2,0,33,94,98.5,77,445,319,389.4,206,1071
0,0.0,0,0,178,289.4,113,984,0,1.2,0,33,105,98.5,77,445,283,389.0,206,1071
0,0.0,0,0,464,290.0,113,984,4,1.2,0,33,112,98.6,77,445,580,389.7,206,1071
0,0.0,0,0,412,290.4,113,984,1,1.2,0,33,101,98.6,77,445,514,390.2,206,1071
0,0.0,0,0,221,290.2,113,984,1,1.2,0,33,97,98.6,77,445,319,389.9,206,1071
0,0.0,0,0,272,290.1,113,984,1,1.2,0,33,100,98.6,77,445,373,389.9,206,1071
0,0.0,0,0,296,290.1,113,984,1,1.2,0,33,93,98.6,77,445,390,389.9,206,1071
0,0.0,0,0,344,290.3,113,984,1,1.2,0,33,96,98.6,77,445,441,390.0,206,1071
0,0.0,0,0,326,290.5,113,984,1,1.2,0,33,110,98.6,77,445,437,390.2,206,1071
0,0.0,0,0,448,291.0,113,984,1,1.2,0,33,113,98.6,77,445,562,390.8,206,1071
0,0.0,0,0,229,290.8,113,984,1,1.2,0,33,97,98.6,77,445,327,390.6,206,1071
0,0.0,0,0,292,290.8,113,984,1,1.2,0,33,104,98.7,77,445,397,390.6,206,1071
0,0.0,0,0,220,290.5,113,984,1,1.2,0,33,98,98.7,77,445,319,390.4,206,1071
0,0.0,0,0,393,290.9,113,984,1,1.2,0,33,90,98.6,77,445,484,390.7,206,1071
0,0.0,0,0,218,290.6,113,984,1,1.2,0,33,115,98.7,77,445,334,390.5,206,1071
0,0.0,0,0,246,290.5,113,984,1,1.2,0,33,95,98.7,77,445,342,390.3,206,1071
0,0.0,0,0,319,290.6,113,984,1,1.2,0,33,101,98.7,77,445,421,390.4,206,1071
0,0.0,0,0,362,290.8,113,984,1,1.2,0,33,105,98.7,77,445,468,390.7,206,1071
0,0.0,0,0,429,291.3,113,984,1,1.2,0,33,93,98.7,77,445,523,391.1,206,1071
0,0.0,0,0,148,290.8,113,984,1,1.2,0,33,107,98.7,77,445,256,390.7,206,1071
0,0.0,0,0,155,290.4,113,984,1,1.2,0,33,108,98.7,77,445,264,390.3,206,1071
0,0.0,0,0,365,290.6,113,984,1,1.2,0,33,101,98.7,77,445,467,390.5,206,1071
0,0.0,0,0,357,290.8,113,984,1,1.2,0,33,94,98.7,77,445,452,390.7,206,1071
0,0.0,0,0,179,290.5,113,984,1,1.2,0,33,100,98.7,77,445,280,390.3,206,1071
0,0.0,0,0,178,290.1,113,984,1,1.2,0,33,93,98.7,77,445,272,389.9,206,1071
0,0.0,0,0,220,289.8,113,984,1,1.2,0,33,107,98.7,77,445,328,389.7,206,1071
0,0.0,0,0,244,289.7,113,984,1,1.2,0,33,104,98.8,77,445,349,389.6,206,1071
0,0.0,0,0,252,289.6,113,984,1,1.1,0,33,113,98.8,77,445,366,389.5,206,1071
0,0.0,0,0,275,289.5,113,984,1,1.1,0,33,93,98.8,77,445,369,389.5,206,1071
0,0.0,0,0,278,289.5,113,984,1,1.1,0,33,106,98.8,77,445,385,389.4,206,1071
0,0.0,0,0,359,289.7,113,984,1,1.1,0,33,90,98.8,77,445,450,389.6,206,1071
0,0.0,0,0,307,289.8,113,984,1,1.1,0,33,109,98.8,77,445,417,389.7,206,1071
0,0.0,0,0,327,289.9,113,984,1,1.1,0,33,110,98.9,77,445,438,389.9,206,1071
0,0.0,0,0,142,289.4,113,984,1,1.1,0,33,102,98.9,77,445,245,389.4,206,1071
0,0.0,0,0,164,289.0,113,984,1,1.1,0,33,101,98.9,77,445,266,389.0,206,1071
0,0.0,0,0,224,288.8,113,984,0,1.1,0,33,136,99.0,77,445,360,388.9,206,1071
0,0.0,0,0,303,288.8,113,984,1,1.1,0,33,88,99.0,77,445,392,388.9,206,1071
0,0.0,0,0,351,289.0,113,984,1,1.1,0,33,90,98.9,77,445,442,389.1,206,1071
0,0.0,0,0,287,289.0,113,984,1,1.1,0,33,92,98.9,77,445,380,389.1,206,1071
0,0.0,0,0,178,288.7,113,984,2,1.1,0,33,89,98.9,77,445,269,388.7,206,1071
0,0.0,0,0,444,289.2,113,984,1,1.1,0,33,105,98.9,77,445,550,389.2,206,1071
0,0.0,0,0,190,288.9,113,984,1,1.1,0,33,91,98.9,77,445,282,388.9,206,1071
0,0.0,0,0,220,288.6,113,984,1,1.1,0,33,86,98.8,77,445,307,388.6,206,1071
0,0.0,0,0,239,288.5,113,984,1,1.1,0,33,106,98.8,77,445,346,388.5,206,1071
0,0.0,0,0,242,288.3,113,984,1,1.1,0,33,171,99.1,77,445,414,388.6,206,1071
0,0.0,0,0,329,288.5,113,984,1,1.1,0,33,99,99.1,77,445,429,388.7,206,1071
0,0.0,0,0,315,288.5,113,984,2,1.1,0,33,94,99.1,77,445,411,388.8,206,1071
0,0.0,0,0,442,289.0,113,984,1,1.1,0,33,110,99.1,77,445,553,389.3,206,1071
0,0.0,0,0,395,289.4,113,984,1,1.1,0,33,93,99.1,77,445,489,389.6,206,1071
0,0.0,0,0,353,289.6,113,984,0,1.1,0,33,91,99.0,77,445,444,389.7,206,1071
0,0.0,0,0,253,289.4,113,984,1,1.1,0,33,96,99.0,77,445,350,389.6,206,1071
0,0.0,0,0,424,289.9,113,984,1,1.1,0,33,96,99.0,77,445,521,390.0,206,1071
0,0.0,0,0,241,289.7,113,984,1,1.1,0,33,169,99.2,77,445,411,390.1,206,1071
0,0.0,0,0,427,290.1,113,984,1,1.1,0,33,108,99.3,77,445,536,390.5,206,1071
0,0.0,0,0,144,289.7,113,984,2,1.1,0,33,94,99.3,77,445,240,390.1,206,1071
0,0.0,0,0,231,289.5,113,984,1,1.1,0,33,100,99.3,77,445,332,389.9,206,1071
0,0.0,0,0,219,289.3,113,984,1,1.1,0,33,99,99.3,77,445,319,389.7,206,1071
0,0.0,0,0,231,289.1,113,984,1,1.1,0,33,100,99.3,77,445,332,389.5,206,1071
0,0.0,0,0,320,289.2,113,984,1,1.1,0,33,98,99.3,77,445,419,389.6,206,1071
0,0.0,0,0,334,289.3,113,984,3,1.1,0,33,119,99.3,77,445,456,389.8,206,1071
0,0.0,0,0,320,289.4,113,984,1,1.1,0,33,106,99.3,77,445,427,389.9,206,1071
0,0.0,0,0,355,289.6,113,984,1,1.1,0,33,85,99.3,77,445,441,390.1,206,1071
0,0.0,0,0,178,289.3,113,984,3,1.1,0,33,120,99.4,77,445,301,389.8,206,1071
0,0.0,0,0,178,289.0,113,984,1,1.1,0,33,105,99.4,77,445,284,389.5,206,1071
0,0.0,0,0,168,288.6,113,984,0,1.1,0,33,127,99.5,77,445,295,389.2,206,1071
0,0.0,0,0,434,289.0,113,984,1,1.1,0,33,99,99.5,77,445,534,389.6,206,1071
0,0.0,0,0,218,288.8,113,984,1,1.1,0,33,85,99.4,77,445,304,389.4,206,1071
0,0.0,0,0,296,288.8,113,984,1,1.1,0,33,98,99.4,77,445,395,389.4,206,1071
0,0.0,0,0,272,288.8,113,984,1,1.1,0,33,89,99.4,77,445,362,389.3,206,1071
0,0.0,0,0,344,289.0,113,984,1,1.1,0,33,80,99.3,77,445,425,389.4,206,1071
0,0.0,0,0,336,289.1,113,984,1,1.1,0,33,350,100.0,77,445,687,390.3,206,1071
0,0.0,0,0,415,289.5,113,984,0,1.1,0,33,89,100.0,77,445,504,390.6,206,1071
0,0.0,0,0,243,289.3,113,984,1,1.1,0,33,83,100.0,77,445,327,390.4,206,1071
0,0.0,0,0,306,289.4,113,984,1,1.1,0,33,113,100.0,77,445,420,390.5,206,1071
0,0.0,0,0,263,289.3,113,984,1,1.1,0,33,113,100.0,77,445,377,390.5,206,1071
0,0.0,0,0,289,289.3,113,984,1,1.1,0,33,92,100.0,77,445,382,390.4,206,1071
0,0.0,0,0,311,289.4,113,984,1,1.1,0,33,111,100.0,77,445,423,390.5,206,1071
0,0.0,0,0,183,289.1,113,984,1,1.1,0,33,98,100.0,77,445,282,390.2,206,1071
0,0.0,0,0,215,288.8,113,984,1,1.1,0,33,86,100.0,77,445,302,390.0,206,1071
0,0.0,0,0,184,288.5,113,984,1,1.1,0,33,94,100.0,77,445,279,389.7,206,1071
0,0.0,0,0,256,288.5,113,984,0,1.1,0,33,104,100.0,77,445,360,389.6,206,1071
0,0.0,0,0,254,288.4,113,984,1,1.1,0,33,106,100.0,77,445,361,389.5,206,1071
0,0.0,0,0,274,288.3,113,984,1,1.1,0,33,98,100.0,77,445,373,389.5,206,1071
0,0.0,0,0,302,288.4,113,984,1,1.1,0,33,88,100.0,77,445,391,389.5,206,1071
0,0.0,0,0,277,288.3,113,984,0,1.1,0,33,96,100.0,77,445,373,389.4,206,1071
0,0.0,0,0,277,288.3,113,984,1,1.1,0,33,111,100.0,77,445,389,389.4,206,1071
0,0.0,0,0,111,287.8,111,984,1,1.1,0,33,89,100.0,77,445,201,388.9,201,1071
0,0.0,0,0,161,287.4,111,984,1,1.1,0,33,124,100.0,77,445,286,388.6,201,1071
0,0.0,0,0,347,287.6,111,984,1,1.1,0,33,104,100.0,77,445,452,388.8,201,1071
0,0.0,0,0,238,287.5,111,984,1,1.1,0,33,106,100.1,77,445,345,388.7,201,1071
0,0.0,0,0,246,287.4,111,984,1,1.1,0,33,113,100.1,77,445,360,388.6,201,1071
0,0.0,0,0,272,287.3,111,984,1,1.1,0,33,100,100.1,77,445,373,388.5,201,1071
0,0.0,0,0,273,287.3,111,984,1,1.1,0,33,89,100.1,77,445,363,388.5,201,1071
0,0.0,0,0,271,287.2,111,984,0,1.1,0,33,101,100.1,77,445,372,388.4,201,1071
0,0.0,0,0,265,287.2,111,984,1,1.1,0,33,105,100.1,77,445,371,388.4,201,1071
0,0.0,0,0,293,287.2,111,984,1,1.1,0,33,83,100.0,77,445,377,388.3,201,1071
0,0.0,0,0,222,287.0,111,984,1,1.1,0,33,101,100.0,77,445,324,388.2,201,1071
0,0.0,0,0,376,287.3,111,984,0,1.1,0,33,92,100.0,77,445,468,388.4,201,1071
0,0.0,0,0,117,286.8,111,984,1,1.1,0,33,95,100.0,77,445,213,387.9,201,1071
0,0.0,0,0,150,286.4,111,984,1,1.1,0,33,95,100.0,77,445,246,387.5,201,1071
0,0.0,0,0,307,286.5,111,984,2,1.1,0,33,90,100.0,77,445,399,387.6,201,1071
0,0.0,0,0,282,286.5,111,984,1,1.1,0,33,91,99.9,77,445,374,387.5,201,1071
0,0.0,0,0,227,286.3,111,984,1,1.1,0,33,83,99.9,77,445,311,387.3,201,1071
0,0.0,0,0,245,286.2,111,984,0,1.1,0,33,108,99.9,77,445,353,387.2,201,1071
0,0.0,0,0,295,286.2,111,984,0,1.1,0,33,106,99.9,77,445,401,387.3,201,1071
0,0.0,0,0,318,286.3,111,984,1,1.1,0,33,102,99.9,77,445,421,387.4,201,1071
0,0.0,0,0,386,286.6,111,984,1,1.1,0,33,91,99.9,77,445,478,387.6,201,1071
0,0.0,0,0,401,286.9,111,984,1,1.1,0,33,125,100.0,77,445,527,388.0,201,1071
0,0.0,0,0,1092,289.0,111,1092,1,1.1,0,33,92,100.0,77,445,1185,390.1,201,1185
0,0.0,0,0,368,289.2,111,1092,1,1.1,0,33,100,100.0,77,445,469,390.3,201,1185
0,0.0,0,0,413,289.5,111,1092,1,1.1,0,33,97,99.9,77,445,511,390.6,201,1185
0,0.0,0,0,217,289.3,111,1092,1,1.1,0,33,90,99.9,77,445,308,390.4,201,1185
0,0.0,0,0,227,289.2,111,1092,1,1.1,0,33,115,100.0,77,445,343,390.2,201,1185
0,0.0,0,0,324,289.3,111,1092,1,1.1,0,33,96,100.0,77,445,421,390.3,201,1185
0,0.0,0,0,241,289.1,111,1092,1,1.1,0,33,104,100.0,77,445,346,390.2,201,1185
0,0.0,0,0,1901,293.3,111,1901,0,1.1,0,33,94,99.9,77,445,1995,394.3,201,1995
0,0.0,0,0,1182,295.6,111,1901,1,1.1,0,33,99,99.9,77,445,1282,396.6,201,1995
0,0.0,0,0,445,295.9,111,1901,1,1.1,0,33,99,99.9,77,445,545,397.0,201,1995
0,0.0,0,0,421,296.3,111,1901,1,1.1,0,33,94,99.9,77,445,516,397.3,201,1995
0,0.0,0,0,199,296.0,111,1901,1,1.1,0,33,91,99.9,77,445,291,397.0,201,1995
0,0.0,0,0,266,295.9,111,1901,1,1.1,0,33,105,99.9,77,445,372,397.0,201,1995
0,0.0,0,0,155,295.6,111,1901,1,1.1,0,33,87,99.9,77,445,243,396.6,201,1995
0,0.0,0,0,250,295.5,111,1901,1,1.1,0,33,86,99.8,77,445,337,396.4,201,1995
0,0.0,0,0,225,295.3,111,1901,1,1.1,0,33,115,99.9,77,445,341,396.3,201,1995
0,0.0,0,0,229,295.1,111,1901,1,1.1,0,33,95,99.9,77,445,325,396.1,201,1995
0,0.0,0,0,234,295.0,111,1901,1,1.1,0,33,106,99.9,77,445,341,396.0,201,1995
0,0.0,0,0,289,294.9,111,1901,0,1.1,0,33,101,99.9,77,445,390,395.9,201,1995
0,0.0,0,0,277,294.9,111,1901,1,1.1,0,33,94,99.9,77,445,372,395.9,201,1995
0,0.0,0,0,306,294.9,111,1901,0,1.1,0,33,108,99.9,77,445,414,395.9,201,1995
0,0.0,0,0,326,295.0,111,1901,1,1.1,0,33,88,99.9,77,445,415,396.0,201,1995
0,0.0,0,0,288,295.0,111,1901,1,1.1,0,33,85,99.8,77,445,374,395.9,201,1995
0,0.0,0,0,436,295.3,111,1901,1,1.1,0,33,107,99.8,77,445,544,396.3,201,1995
0,0.0,0,0,239,295.2,111,1901,1,1.1,0,33,86,99.8,77,445,326,396.1,201,1995
0,0.0,0,0,243,295.1,111,1901,1,1.1,0,33,100,99.8,77,445,344,396.0,201,1995
0,0.0,0,0,275,295.0,111,1901,1,1.1,0,33,98,99.8,77,445,374,395.9,201,1995
0,0.0,0,0,246,294.9,111,1901,1,1.1,0,33,98,99.8,77,445,345,395.8,201,1995
0,0.0,0,0,264,294.8,111,1901,2,1.1,0,33,100,99.8,77,445,366,395.7,201,1995
0,0.0,0,0,243,294.7,111,1901,1,1.1,0,33,90,99.8,77,445,334,395.6,201,1995
0,0.0,0,0,302,294.7,111,1901,2,1.1,0,33,100,99.8,77,445,404,395.6,201,1995
0,0.0,0,0,328,294.8,111,1901,2,1.1,0,33,89,99.8,77,445,419,395.7,201,1995
0,0.0,0,0,118,294.4,111,1901,2,1.1,0,33,89,99.7,77,445,209,395.2,201,1995
0,0.0,0,0,228,294.2,111,1901,1,1.1,0,33,88,99.7,77,445,317,395.0,201,1995
0,0.0,0,0,349,294.3,111,1901,2,1.1,0,33,85,99.7,77,445,436,395.1,201,1995
0,0.0,0,0,434,294.7,111,1901,1,1.1,0,33,212,99.9,77,445,647,395.7,201,1995
0,0.0,0,0,207,294.5,111,1901,1,1.1,0,33,102,99.9,77,445,310,395.5,201,1995
0,0.0,0,0,499,295.0,111,1901,1,1.1,0,33,93,99.9,77,445,593,396.0,201,1995
0,0.0,0,0,322,295.0,111,1901,2,1.1,0,33,95,99.9,77,445,419,396.0,201,1995
0,0.0,0,0,278,295.0,111,1901,1,1.1,0,33,93,99.9,77,445,372,396.0,201,1995
0,0.0,0,0,361,295.1,111,1901,1,1.1,0,33,102,99.9,77,445,464,396.1,201,1995
0,0.0,0,0,450,295.5,111,1901,2,1.1,0,33,105,99.9,77,445,557,396.5,201,1995
0,0.0,0,0,259,295.4,111,1901,0,1.1,0,33,105,99.9,77,445,364,396.5,201,1995
0,0.0,0,0,237,295.3,111,1901,1,1.1,0,33,106,99.9,77,445,344,396.3,201,1995
0,0.0,0,0,267,295.2,111,1901,1,1.1,0,33,104,100.0,77,445,372,396.3,201,1995
0,0.0,0,0,289,295.2,111,1901,3,1.1,0,33,99,99.9,77,445,391,396.3,201,1995
0,0.0,0,0,407,295.5,111,1901,1,1.1,0,33,106,100.0,77,445,514,396.5,201,1995
0,0.0,0,0,162,295.1,111,1901,1,1.1,0,33,85,99.9,77,445,248,396.2,201,1995
0,0.0,0,0,358,295.3,111,1901,1,1.1,0,33,92,99.9,77,445,451,396.3,201,1995
0,0.0,0,0,343,295.4,111,1901,1,1.1,0,33,87,99.9,77,445,431,396.4,201,1995
0,0.0,0,0,393,295.6,111,1901,1,1.1,0,33,99,99.9,77,445,493,396.6,201,1995
0,0.0,0,0,213,295.4,111,1901,1,1.1,0,33,92,99.9,77,445,306,396.4,201,1995
0,0.0,0,0,266,295.4,111,1901,1,1.1,0,33,99,99.9,77,445,366,396.3,201,1995
0,0.0,0,0,264,295.3,111,1901,1,1.1,0,33,90,99.8,77,445,355,396.2,201,1995
0,0.0,0,0,298,295.3,111,1901,1,1.1,0,33,109,99.9,77,445,408,396.3,201,1995
0,0.0,0,0,268,295.2,111,1901,0,1.1,0,33,96,99.8,77,445,364,396.2,201,1995
0,0.0,0,0,390,295.5,111,1901,1,1.1,0,33,204,100.1,77,445,595,396.7,201,1995
0,0.0,0,0,192,295.2,111,1901,1,1.1,0,33,89,100.1,77,445,282,396.4,201,1995
0,0.0,0,0,263,295.2,111,1901,1,1.1,0,33,141,100.2,77,445,405,396.4,201,1995
0,0.0,0,0,271,295.1,111,1901,1,1.1,0,33,91,100.1,77,445,363,396.3,201,1995
0,0.0,0,0,294,295.1,111,1901,1,1.1,0,33,94,100.1,77,445,389,396.3,201,1995
0,0.0,0,0,353,295.2,111,1901,1,1.1,0,33,99,100.1,77,445,453,396.4,201,1995
0,0.0,0,0,369,295.4,111,1901,1,1.1,0,33,99,100.1,77,445,469,396.6,201,1995
0,0.0,0,0,382,295.6,111,1901,1,1.1,0,33,101,100.1,77,445,484,396.8,201,1995
0,0.0,0,0,419,295.9,111,1901,1,1.1,0,33,94,100.1,77,445,514,397.1,201,1995
0,0.0,0,0,258,295.8,111,1901,1,1.1,0,33,89,100.1,77,445,348,397.0,201,1995
0,0.0,0,0,257,295.7,111,1901,1,1.1,0,33,86,100.0,77,445,344,396.8,201,1995
0,0.0,0,0,257,295.6,111,1901,0,1.1,0,33,107,100.1,77,445,364,396.8,201,1995
0,0.0,0,0,308,295.6,111,1901,1,1.1,0,33,113,100.1,77,445,422,396.8,201,1995
0,0.0,0,0,323,295.7,111,1901,1,1.1,0,33,96,100.1,77,445,420,396.9,201,1995
0,0.0,0,0,272,295.6,111,1901,0,1.1,0,33,85,100.0,77,445,357,396.8,201,1995
0,0.0,0,0,463,296.0,111,1901,1,1.1,0,33,97,100.0,77,445,561,397.1,201,1995
0,0.0,0,0,414,296.3,111,1901,1,1.1,0,33,103,100.0,77,445,518,397.4,201,1995
0,0.0,0,0,143,295.9,111,1901,1,1.1,0,33,95,100.0,77,445,239,397.1,201,1995
0,0.0,0,0,421,296.2,111,1901,1,1.1,0,33,98,100.0,77,445,520,397.3,201,1995
0,0.0,0,0,439,296.5,111,1901,1,1.1,0,33,105,100.0,77,445,545,397.7,201,1995
0,0.0,0,0,234,296.4,111,1901,1,1.1,0,33,91,100.0,77,445,326,397.5,201,1995
0,0.0,0,0,267,296.3,111,1901,0,1.1,0,33,91,100.0,77,445,358,397.4,201,1995
0,0.0,0,0,269,296.3,111,1901,1,1.1,0,33,90,100.0,77,445,360,397.3,201,1995
0,0.0,0,0,239,296.1,111,1901,1,1.1,0,33,92,100.0,77,445,332,397.2,201,1995
0,0.0,0,0,320,296.2,111,1901,1,1.1,0,33,97,100.0,77,445,418,397.2,201,1995
0,0.0,0,0,431,296.5,111,1901,1,1.1,0,33,96,99.9,77,445,528,397.5,201,1995
0,0.0,0,0,153,296.2,111,1901,1,1.1,0,33,106,100.0,77,445,260,397.2,201,1995
0,0.0,0,0,347,296.3,111,1901,1,1.1,0,33,86,99.9,77,445,434,397.3,201,1995
0,0.0,0,0,208,296.1,111,1901,1,1.1,0,33,97,99.9,77,445,306,397.1,201,1995
0,0.0,0,0,248,296.0,111,1901,0,1.1,0,33,104,99.9,77,445,352,397.0,201,1995
0,0.0,0,0,232,295.8,111,1901,1,1.1,0,33,106,99.9,77,445,339,396.9,201,1995
0,0.0,0,0,230,295.7,111,1901,1,1.1,0,33,96,99.9,77,445,327,396.7,201,1995
0,0.0,0,0,309,295.7,111,1901,1,1.1,0,33,107,100.0,77,445,417,396.8,201,1995
0,0.0,0,0,311,295.8,111,1901,0,1.1,0,33,106,100.0,77,445,417,396.8,201,1995
0,0.0,0,0,334,295.8,111,1901,1,1.1,0,33,86,99.9,77,445,421,396.9,201,1995
0,0.0,0,0,334,295.9,111,1901,1,1.1,0,33,96,99.9,77,445,431,396.9,201,1995
0,0.0,0,0,158,295.6,111,1901,1,1.1,0,33,110,99.9,77,445,269,396.7,201,1995
0,0.0,0,0,464,296.0,111,1901,1,1.1,0,33,100,99.9,77,445,565,397.0,201,1995
0,0.0,0,0,198,295.8,111,1901,4,1.1,0,33,105,100.0,77,445,307,396.8,201,1995
0,0.0,0,0,330,295.9,111,1901,2,1.1,0,33,84,99.9,77,445,416,396.9,201,1995
0,0.0,0,0,168,295.6,111,1901,1,1.1,0,33,138,100.0,77,445,307,396.7,201,1995
0,0.0,0,0,167,295.3,111,1901,1,1.1,0,33,92,100.0,77,445,260,396.4,201,1995
0,0.0,0,0,220,295.2,111,1901,1,1.1,0,33,102,100.0,77,445,323,396.3,201,1995
0,0.0,0,0,197,295.0,111,1901,1,1.1,0,33,112,100.0,77,445,310,396.1,201,1995
0,0.0,0,0,263,294.9,111,1901,1,1.1,0,33,89,100.0,77,445,353,396.0,201,1995
0,0.0,0,0,284,294.9,111,1901,1,1.1,0,33,109,100.0,77,445,394,396.0,201,1995
0,0.0,0,0,312,294.9,111,1901,16,1.1,0,33,95,100.0,77,445,423,396.0,201,1995
0,0.0,0,0,339,295.0,111,1901,1,1.1,0,33,88,100.0,77,445,428,396.1,201,1995
0,0.0,0,0,415,295.2,111,1901,1,1.1,0,33,113,100.0,77,445,529,396.4,201,1995
0,0.0,0,0,180,295.0,111,1901,0,1.1,0,33,93,100.0,77,445,273,396.1,201,1995
0,0.0,0,0,295,295.0,111,1901,1,1.1,0,33,86,100.0,77,445,382,396.1,201,1995
0,0.0,0,0,253,294.9,111,1901,1,1.1,0,33,87,99.9,77,445,341,396.0,201,1995
0,0.0,0,0,272,294.9,111,1901,1,1.1,0,33,93,99.9,77,445,366,395.9,201,1995
0,0.0,0,0,255,294.8,111,1901,0,1.1,0,33,105,99.9,77,445,360,395.8,201,1995
0,0.0,0,0,281,294.8,111,1901,2,1.1,0,33,92,99.9,77,445,375,395.8,201,1995
0,0.0,0,0,267,294.7,111,1901,1,1.1,0,33,92,99.9,77,445,360,395.7,201,1995
0,0.0,0,0,409,294.9,111,1901,1,1.1,0,33,96,99.9,77,445,506,396.0,201,1995
0,0.0,0,0,364,295.1,111,1901,1,1.1,0,33,83,99.9,77,445,448,396.1,201,1995
0,0.0,0,0,230,295.0,111,1901,1,1.1,0,33,92,99.8,77,445,323,395.9,201,1995
0,0.0,0,0,245,294.9,111,1901,1,1.1,0,33,105,99.9,77,445,351,395.8,201,1995
0,0.0,0,0,280,294.8,111,1901,1,1.1,0,33,116,99.9,77,445,397,395.8,201,1995
0,0.0,0,0,488,295.2,111,1901,1,1.1,0,33,100,99.9,77,445,589,396.2,201,1995
0,0.0,0,0,332,295.3,111,1901,1,1.1,0,33,97,99.9,77,445,430,396.3,201,1995
0,0.0,0,0,359,295.4,111,1901,1,1.1,0,33,109,99.9,77,445,469,396.4,201,1995
0,0.0,0,0,360,295.5,111,1901,1,1.1,0,33,93,99.9,77,445,454,396.5,201,1995
0,0.0,0,0,180,295.3,111,1901,1,1.1,0,33,94,99.9,77,445,275,396.3,201,1995
0,0.0,0,0,258,295.2,111,1901,1,1.1,0,33,108,99.9,77,445,367,396.2,201,1995
0,0.0,0,0,264,295.2,111,1901,1,1.1,0,33,103,99.9,77,445,368,396.2,201,1995
0,0.0,0,0,247,295.1,111,1901,1,1.1,0,33,95,99.9,77,445,343,396.1,201,1995
0,0.0,0,0,272,295.0,111,1901,1,1.1,0,33,102,99.9,77,445,375,396.0,201,1995
0,0.0,0,0,280,295.0,111,1901,1,1.1,0,33,89,99.9,77,445,370,396.0,201,1995
0,0.0,0,0,302,295.0,111,1901,1,1.1,0,33,96,99.9,77,445,399,396.0,201,1995
0,0.0,0,0,312,295.0,111,1901,0,1.1,0,33,106,99.9,77,445,418,396.0,201,1995
0,0.0,0,0,315,295.1,111,1901,1,1.1,0,33,88,99.8,77,445,404,396.1,201,1995
0,0.0,0,0,336,295.2,111,1901,0,1.1,0,33,98,99.8,77,445,434,396.1,201,1995
0,0.0,0,0,377,295.3,111,1901,1,1.1,0,33,98,99.8,77,445,476,396.3,201,1995
0,0.0,0,0,178,295.1,111,1901,1,1.1,0,33,95,99.8,77,445,274,396.0,201,1995
0,0.0,0,0,272,295.1,111,1901,1,1.1,0,33,483,100.6,77,483,756,396.7,201,1995
0,0.0,0,0,218,294.9,111,1901,1,1.1,0,33,84,100.5,77,483,303,396.6,201,1995
0,0.0,0,0,267,294.9,111,1901,1,1.1,0,33,105,100.6,77,483,373,396.5,201,1995
0,0.0,0,0,270,294.8,111,1901,1,1.1,0,33,97,100.5,77,483,368,396.5,201,1995
0,0.0,0,0,376,295.0,111,1901,1,1.1,0,33,105,100.6,77,483,482,396.6,201,1995
0,0.0,0,0,397,295.2,111,1901,1,1.1,0,33,98,100.6,77,483,496,396.8,201,1995
0,0.0,0,0,182,294.9,111,1901,1,1.1,0,33,112,100.6,77,483,295,396.6,201,1995
0,0.0,0,0,234,294.8,111,1901,1,1.1,0,33,100,100.6,77,483,335,396.5,201,1995
0,0.0,0,0,261,294.8,111,1901,0,1.1,0,33,105,100.6,77,483,366,396.4,201,1995
0,0.0,0,0,265,294.7,111,1901,1,1.1,0,33,91,100.6,77,483,357,396.4,201,1995
0,0.0,0,0,321,294.8,111,1901,1,1.1,0,33,98,100.6,77,483,420,396.4,201,1995
0,0.0,0,0,362,294.9,111,1901,2,1.1,0,33,87,100.5,77,483,451,396.5,201,1995
0,0.0,0,0,162,294.6,111,1901,1,1.1,0,33,116,100.6,77,483,279,396.3,201,1995
0,0.0,0,0,197,294.4,111,1901,6,1.1,0,33,107,100.6,77,483,310,396.1,201,1995
0,0.0,0,0,184,294.2,111,1901,1,1.1,0,33,79,100.5,77,483,264,395.9,201,1995
0,0.0,0,0,220,294.1,111,1901,1,1.1,0,33,98,100.5,77,483,319,395.7,201,1995
0,0.0,0,0,261,294.0,111,1901,1,1.1,0,33,107,100.5,77,483,369,395.7,201,1995
0,0.0,0,0,317,294.1,111,1901,1,1.1,0,33,87,100.5,77,483,405,395.7,201,1995
0,0.0,0,0,397,294.3,111,1901,0,1.1,0,33,102,100.5,77,483,499,395.9,201,1995
0,0.0,0,0,374,294.4,111,1901,1,1.1,0,33,103,100.5,77,483,478,396.1,201,1995
0,0.0,0,0,163,294.2,111,1901,0,1.1,0,33,112,100.5,77,483,275,395.8,201,1995
